self_brand,compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15609000 15.6 in 2560x1440 / WQHD 40-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15609000-98305850,"Panel part numbers: 18010-15609000, 18010-15607400, 18010-15656300. Compatible laptop models: Asus TUF Gaming F15 FX507ZR, Asus TUF Dash F15 FX516PR, Asus ROG Strix SCAR 15 G533QR, Asus FX517ZC, Asus FA506QR, Asus G513RS, Asus TUF Gaming A15 FA506QM, Asus TUF Gaming A15 FA506QR, Asus TUF Gaming A15 FA507RM, Asus TUF Gaming A15 FA507RR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15609200 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15609200-128993661,"Panel part numbers: 18010-15609200. Compatible laptop models: Asus VivoBook S15 S533FA, Asus VivoBook S15 X530FN, Asus X751LH, Asus VivoBook 15 X512DA, Asus VivoBook 15 X515MA, Asus VivoBook 15 X509BA, Asus ROG Strix G531GT, Asus X571GT, Asus TUF FX505GM, Asus VivoBook 15 X512FB. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15609300,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15609300-131918578,"Panel part numbers: 18010-15609300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15611000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15611000-145113203,"Panel part numbers: 18010-15611000. Compatible laptop models: Asus F502CA, Asus F550LC, Asus X502, Asus X502C, Asus X502CA, Asus X550LC. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15611600,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15611600-140861910,"Panel part numbers: 18010-15611600. Compatible laptop models: Asus D553MA, Asus F551MA, Asus F552WA, Asus F552WE, Asus F553MA, Asus R515MA, Asus X550MD, Asus X550WA, Asus X550WE, Asus X551MA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15611900 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15611900-78890360,"Panel part numbers: 18010-15611900, 18010-15602100, 18010-15613200, 18010-15612600, 18010-15650700, NV156FHM-N43 V5.2. Compatible laptop models: Asus Pro P550LDV, Asus X550LN, Asus N551JK, Asus ROG G56JK, Asus X555LF, Asus ZenBook UX501JW, Asus X550JK, Asus F555UB, Asus X555UF, Asus VivoBook X556UV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15612000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15612000-145113204,"Panel part numbers: 18010-15612000. Compatible laptop models: Asus A550JD, Asus A550JK, Asus A555LA, Asus A555LD, Asus A555LJ, Asus A555LN, Asus D553MA, Asus F553MA, Asus F554LA, Asus F554LD. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15612100 15.6 in 1366x768 / HD 40-pin LVDS,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15612100-25871005/nup,"Panel part numbers: 18010-15612100, 18010-15610200, 18010-15621400. Compatible laptop models: Asus F550LA, Asus S56CB, Asus F502CA, Asus X550CC, Asus R505CM, Asus K56CA, Asus F550VC, Asus A555LP, Asus E550CC, Asus R510LN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15612600 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15612600-31735360,"Panel part numbers: 18010-15612600, 18010-15611900. Compatible laptop models: Asus TUF FX503VD, Asus VivoBook S551LA, Asus F550LDV, Asus F550ZE, Asus N551JM, Asus R556LD, Asus A551LN, Asus K501LX, Asus X550JX, Asus F555LF. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15612800 15.6 in 1366x768 / HD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15612800-121182899,"Panel part numbers: 18010-15612800, 18010-15602300, 18010-15653600, B156XTN04.6(HW:6A). Compatible laptop models: Asus X555UF, Asus Pro Essential P552LA, Asus Pro Essential P552LJ, Asus L502MA, Asus Pro P2520LA, Asus F555LF, Asus K555LJ, Asus R558UA, Asus X555BP, Asus VivoBook Max R541UJ. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15612900,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15612900-140861911,"Panel part numbers: 18010-15612900. Compatible laptop models: Asus Z550MA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15613000 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15613000-24970300,"Panel part numbers: 18010-15613000, 18010-15613200. Compatible laptop models: Asus TUF FX503VD, Asus VivoBook S551LA, Asus F550LDV, Asus F550ZE, Asus N551JM, Asus R556LD, Asus A551LN, Asus K501LX, Asus X550JX, Asus F555LF. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15614000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15614000-131918579,"Panel part numbers: 18010-15614000. Compatible laptop models: Asus ROG Strix GL503VM, Asus ROG Strix Hero GL503VM, Asus ROG Strix SCAR GL503VM, Asus ROG Zephyrus GX501VI, Asus ROG Zephyrus GX501VIK, Asus ROG Zephyrus GX501VSK. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15614200,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15614200-140861913,"Panel part numbers: 18010-15614200. Compatible laptop models: Asus ROG Strix GL503VD, Asus ROG Strix GL553VD, Asus ROG Strix Hero GL503VD, Asus ROG Strix SCAR GL503VD, Asus TUF FX553VD, Asus VivoBook Pro 15 N580VD, Asus VivoBook Pro X580VD. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15614400,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15614400-131918580,"Panel part numbers: 18010-15614400. Compatible laptop models: Asus ROG Strix GL503VS, Asus ROG Strix Hero GL503VS, Asus ROG Strix SCAR GL503VS. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15614500 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15614500-144661716,"Panel part numbers: 18010-15614500, 18010-15624100, 18010-15624300, 18010-15624700, 18010-15625200, 18010-15632400. Compatible laptop models: Asus VivoBook S15 S510UA, Asus VivoBook 15 X505BP, Asus VivoBook 15 F505BA, Asus VivoBook 15 R507UB, Asus Pro P3540FA, Asus VivoBook 15 D509BA, Asus VivoBook 15 X507UA, Asus VivoBook 15 X509JB, Asus VivoBook S15 S533IA, Asus X580GD. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15614600,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15614600-131918581,"Panel part numbers: 18010-15614600. Compatible laptop models: Asus ROG Strix GL503VD, Asus ROG Strix GL503VM, Asus ROG Strix Hero GL503VD, Asus ROG Strix Hero GL503VM, Asus ROG Strix SCAR GL503VD, Asus ROG Strix SCAR GL503VM, Asus TUF FX503VM. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15614700,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15614700-131918582,"Panel part numbers: 18010-15614700. Compatible laptop models: Asus ROG Strix GL503VD, Asus ROG Strix GL503VM, Asus ROG Strix Hero GL503VD, Asus ROG Strix Hero GL503VM, Asus ROG Strix SCAR GL503VD, Asus ROG Strix SCAR GL503VM, Asus ROG Zephyrus M GM501GM, Asus TUF FX503VM, Asus TUF FX504GE. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15614900 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15614900-79148835,"Panel part numbers: 18010-15614900, 18010-15670400. Compatible laptop models: Asus VivoBook 15 X509FL, Asus VivoBook 15 X513UA, Asus VivoBook 15 X512UF, Asus VivoBook 15 X513EA, Asus VivoBook 15 K513EA, Asus TUF FX505GE, Asus VivoBook 15 X509FB, Asus VivoBook 15 X509UA, Asus TUF FX505DD, Asus TUF F15 FX506LI. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15615100,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15615100-131918583,"Panel part numbers: 18010-15615100. Compatible laptop models: Asus ROG Strix GL504GM, Asus ROG Strix GL504GS, Asus ROG Strix Hero II GL504GM, Asus ROG Strix Hero II GL504GS, Asus ROG Strix SCAR II GL504GM, Asus ROG Strix SCAR II GL504GS. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15615600 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15615600-62345067,"Panel part numbers: 18010-15615600, 18010-15616600, N156HGA-EA3C4. Compatible laptop models: Asus VivoBook S15 S530FN, Asus VivoBook 15 X512JP, Asus VivoBook 15 X515JA, Asus Pro P3540FB, Asus VivoBook 15 X507MA, Asus VivoBook 15 X507UA, Asus VivoBook 15 X512UF, Asus ExpertBook P1 P1501JA, Asus VivoBook 15 X512FL, Asus Pro P3540FA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15616000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15616000-131918584,"Panel part numbers: 18010-15616000. Compatible laptop models: Asus Pro P3540FA, Asus Pro P3540FB. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15616200,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15616200-140861914,"Panel part numbers: 18010-15616200. Compatible laptop models: Asus ROG Zephyrus S GX531GV, Asus ROG Zephyrus S GX531GW, Asus ROG Zephyrus S GX531GWR, Asus ROG Zephyrus S GX531GX, Asus ROG Zephyrus S GX531GXR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15616300,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15616300-140861915,"Panel part numbers: 18010-15616300. Compatible laptop models: Asus ROG Zephyrus S GX531GXR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15616400,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15616400-131918585,"Panel part numbers: 18010-15616400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15616500,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15616500-131918586,"Panel part numbers: 18010-15616500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15616700,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15616700-131918587,"Panel part numbers: 18010-15616700. Compatible laptop models: Asus VivoBook F540UA, Asus VivoBook F543UA, Asus VivoBook R540UA, Asus VivoBook X540UA, Asus VivoBook X543UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15616800,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15616800-131918588,"Panel part numbers: 18010-15616800. Compatible laptop models: Asus TUF FX5050GU, Asus TUF FX505GU. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15617000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15617000-131918589,"Panel part numbers: 18010-15617000. Compatible laptop models: Asus ExpertBook P1 P1511CEA, Asus F1500EA, Asus VivoBook 15 F515EA, Asus VivoBook 15 R565EA, Asus VivoBook 15 X515EA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15617100,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15617100-131918590,"Panel part numbers: 18010-15617100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15617500 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15617500-79148836,"Panel part numbers: 18010-15617500, 18010-15624600, 18010-15625600. Compatible laptop models: Asus Vivobook 15 D509DL, Asus VivoBook S15 S512JA, Asus VivoBook 15 X512JP, Asus ExpertBook B1 B1500CEAE, Asus TUF FX571GT, Asus VivoBook 15 X509JB, Asus VivoBook 15 X515EA, Asus VivoBook 15 F545FJ, Asus VivoBook S15 S531FA, Asus VivoBook 15 X509JP. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15617700,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15617700-131918591,"Panel part numbers: 18010-15617700. Compatible laptop models: Asus GA503RS, Asus GX551QS, Asus ROG Zephyrus Duo 15 SE GX551QM, Asus ROG Zephyrus Duo 15 SE GX551QR, Asus ROG Zephyrus Duo 15 SE GX551QS, Asus ROG Zephyrus G15 GA503RM, Asus ROG Zephyrus G15 GA503RS, Asus ROG Zephyrus G15 GA503RW. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15617900 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15617900-79265006,"Panel part numbers: 18010-15617900, 18010-15609400, N156HCE-EN1C4. Compatible laptop models: Asus VivoBook S15 X530FA, Asus VivoBook 15 R507UF, Asus VivoBook 15 X515EP, Asus Pro P3540FB, Asus VivoBook 15 X521FL, Asus VivoBook 15 X515JP, Asus VivoBook S15 S512JA, Asus Chromebook C523NA, Asus VivoBook 15 M509BA, Asus VivoBook 15 X513UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15618400,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15618400-131918592,"Panel part numbers: 18010-15618400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15618500,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15618500-131918593,"Panel part numbers: 18010-15618500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15618800 15.6 in 1920x1080 / FHD 40-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15618800-102004116,"Panel part numbers: 18010-15618800, 18010-15609900, N156HMA-GA1 C2. Compatible laptop models: Asus VivoBook 15 F571GT, Asus TUF Gaming A15 FA507RR, Asus TUF Gaming FX507ZC, Asus TUF Gaming F15 FX507ZE, Asus FX507ZC4, Asus VivoBook Pro 15 K6500ZH, Asus VivoBook Pro 15X M6501RR, Asus TUF Gaming F15 FX506HF, Asus K6502VJ, Asus FA506IHR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15619000 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15619000-102004117,"Panel part numbers: 18010-15619000, 18010-15657500. Compatible laptop models: Asus VivoBook 15 F515JA, Asus VivoBook 15 R507UA, Asus ExpertBook L1 L1500CDA, Asus ExpertBook P1 P1510CDA, Asus ExpertBook P1 P1501JA, Asus VivoBook 15 X513EA, Asus VivoBook 15 K513EA, Asus VivoBook 15 D515UA, Asus Chromebook CX1 CX1500CNA, Asus VivoBook S15 X530UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15619100 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15619100-97906214,"Panel part numbers: 18010-15619100, 0GC207215Q204ZP, 18010-15618600. Compatible laptop models: Asus VivoBook S15 S530FN, Asus VivoBook 15 S513IA, Asus VivoBook F512DA, Asus VivoBook 15 F512FA, Asus VivoBook 15 M509BA, Asus VivoBook 15 X515KA, Asus TUF FX565GM, Asus VivoBook 15 F512FB, Asus VivoBook 15 X512DK, Asus ExpertBook P1 P1511CEA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15619400,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15619400-131918594,"Panel part numbers: 18010-15619400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15620700,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15620700-145113205,"Panel part numbers: 18010-15620700. Compatible laptop models: Asus A550DP, Asus F502CA, Asus F550DP, Asus X502, Asus X502C, Asus X502CA, Asus X550DP. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15621300,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15621300-145113206,"Panel part numbers: 18010-15621300. Compatible laptop models: Asus D553MA, Asus F553MA, Asus R515MA, Asus X553MA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15621600,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15621600-140861916,"Panel part numbers: 18010-15621600. Compatible laptop models: Asus N542LA, Asus N591LB, Asus Q502LA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15621700,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15621700-145113207,"Panel part numbers: 18010-15621700. Compatible laptop models: Asus A550ZA, Asus A550ZE, Asus A555LA, Asus F550ZE, Asus F554LA, Asus F555LA, Asus K555LA, Asus R511LD, Asus R557LA, Asus X550ZA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15622200,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15622200-140861917,"Panel part numbers: 18010-15622200. Compatible laptop models: Asus MB169B+, Asus MB169C+. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15622900,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15622900-140861918,"Panel part numbers: 18010-15622900. Compatible laptop models: Asus ROG GL552JX, Asus ROG GL552VW. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15623000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15623000-145101209,"Panel part numbers: 18010-15623000. Compatible laptop models: Asus A555LA, Asus A555LB, Asus A555LF, Asus F554LA, Asus F555LA, Asus F555LB, Asus F555LF, Asus K555LA, Asus K555LB, Asus R511LD. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15623100,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15623100-131918595,"Panel part numbers: 18010-15623100. Compatible laptop models: Asus A550ZE, Asus A555LA, Asus A555LB, Asus A555LF, Asus A555LJ, Asus F550ZE, Asus F554LA, Asus F555LA, Asus F555LB, Asus F555LF. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15623200,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15623200-140861920,"Panel part numbers: 18010-15623200. Compatible laptop models: Asus A550ZA, Asus A550ZE, Asus F550ZE, Asus X550ZA, Asus X550ZE. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15624000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15624000-131918596,"Panel part numbers: 18010-15624000. Compatible laptop models: Asus TUF FX502VD, Asus TUF FX502VE, Asus TUF FX504GD, Asus TUF FX504GE, Asus VivoBook Pro 15 N580GD, Asus VivoBook Pro 15 N580VD, Asus VivoBook Pro X580VD, Asus VivoBook Pro X580VN, Asus X580GD. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15625100,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15625100-131918597,"Panel part numbers: 18010-15625100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15625400,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15625400-131918598,"Panel part numbers: 18010-15625400. Compatible laptop models: Asus ROG Strix G15 G512LV, Asus TUF A15 FA506IV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,source-brand,Asus,,Asus,Asus Display 18010-15625500,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15625500-131918599,"Panel part numbers: 18010-15625500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15630500,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15630500-145113208,"Panel part numbers: 18010-15630500. Compatible laptop models: Asus F502CA, Asus X502, Asus X502C, Asus X502CA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15630700,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15630700-140861924,"Panel part numbers: 18010-15630700. Compatible laptop models: Asus A551LN, Asus K551LN, Asus VivoBook S551LN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15631400,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15631400-145113209,"Panel part numbers: 18010-15631400. Compatible laptop models: Asus A555LA, Asus A555LD, Asus A555LN, Asus D553MA, Asus F553MA, Asus F554LA, Asus F554LD, Asus F555LA, Asus F555LD, Asus F555LN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15631500,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15631500-140861925,"Panel part numbers: 18010-15631500. Compatible laptop models: Asus N501VW, Asus N550JK, Asus ROG G501VW, Asus ZenBook UX501VW. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15631800,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15631800-140861926,"Panel part numbers: 18010-15631800. Compatible laptop models: Asus A551LN, Asus K551LN, Asus VivoBook S551LN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15632300,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15632300-140861927,"Panel part numbers: 18010-15632300. Compatible laptop models: Asus F556UA, Asus R558UA, Asus VivoBook X556UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15632500,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15632500-140861928,"Panel part numbers: 18010-15632500. Compatible laptop models: Asus A555LB, Asus F555LB, Asus K555LB, Asus R556LB, Asus X555LB. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15650000,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15650000-140861929,"Panel part numbers: 18010-15650000. Compatible laptop models: Asus D553MA, Asus F553MA, Asus R515MA, Asus X553MA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15650400 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15650400-78890371,"Panel part numbers: 18010-15650400, 18010-15620400, 18010-15650800, 18010-15621200, 18010-15622100, 18010-15623400, 18010-15631200. Compatible laptop models: Asus N551JM, Asus F554LA, Asus ROG G501JW, Asus N501JW, Asus Pro Essential PU551JF, Asus N551JB, Asus VivoBook Flip TP501UB, Asus VivoBook Max X541SA, Asus R556UB, Asus VivoBook X540NA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15650800 15.6 in 1920x1080 / FHD 30-pin eDP,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15650800-31735364,"Panel part numbers: 18010-15650800. Compatible laptop models: Asus R516UW, Asus VivoBook F540MA, Asus VivoBook X540BP, Asus F550LN, Asus ROG G551JK, Asus N551JQ, Asus R556LJ, Asus ROG G56JK, Asus K501LB, Asus K555LA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Asus,self-only,compatible-models,Asus,Asus,Asus,Asus Display 18010-15650900,Asus,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15650900-140861930,"Panel part numbers: 18010-15650900. Compatible laptop models: Asus A550VX, Asus A555QG, Asus F555QG, Asus R510VX, Asus X550VX, Asus X555QG. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
