compatibility_category,detected_brands,title,product_brand,source_url,compatibility
no-detectable-brand,,Compatible Display 18010-23862900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23862900-131918801,"Panel part numbers: 18010-23862900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863000-131918802,"Panel part numbers: 18010-23863000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863200-131918803,"Panel part numbers: 18010-23863200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863300-131918804,"Panel part numbers: 18010-23863300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863400-131918805,"Panel part numbers: 18010-23863400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863500-131918806,"Panel part numbers: 18010-23863500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863600,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863600-131918807,"Panel part numbers: 18010-23863600. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863700-131918808,"Panel part numbers: 18010-23863700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23863800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23863800-131918809,"Panel part numbers: 18010-23863800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864000-131918810,"Panel part numbers: 18010-23864000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864100-131918811,"Panel part numbers: 18010-23864100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864200-131918812,"Panel part numbers: 18010-23864200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864300-131918813,"Panel part numbers: 18010-23864300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864400-131918814,"Panel part numbers: 18010-23864400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864500-140861974,"Panel part numbers: 18010-23864500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864600,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864600-131918815,"Panel part numbers: 18010-23864600. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864700-131918816,"Panel part numbers: 18010-23864700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864800-131918817,"Panel part numbers: 18010-23864800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23864900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23864900-131918818,"Panel part numbers: 18010-23864900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23865000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23865000-131918819,"Panel part numbers: 18010-23865000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23865100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23865100-131918820,"Panel part numbers: 18010-23865100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23865200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23865200-131918821,"Panel part numbers: 18010-23865200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23865300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23865300-131918822,"Panel part numbers: 18010-23865300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23865400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23865400-131918823,"Panel part numbers: 18010-23865400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23865500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23865500-131918824,"Panel part numbers: 18010-23865500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880000-131918825,"Panel part numbers: 18010-23880000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880100-131918826,"Panel part numbers: 18010-23880100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880200-131918827,"Panel part numbers: 18010-23880200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880300-131918828,"Panel part numbers: 18010-23880300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880400-131918829,"Panel part numbers: 18010-23880400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880500-131918830,"Panel part numbers: 18010-23880500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880600,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880600-131918831,"Panel part numbers: 18010-23880600. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880700-131918832,"Panel part numbers: 18010-23880700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23880900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23880900-140861975,"Panel part numbers: 18010-23880900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23881200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23881200-140861976,"Panel part numbers: 18010-23881200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23881300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23881300-131918833,"Panel part numbers: 18010-23881300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23881400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23881400-140861977,"Panel part numbers: 18010-23881400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-238900EM,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-238900em-131918834,"Panel part numbers: 18010-238900EM. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23890200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23890200-131918835,"Panel part numbers: 18010-23890200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-23890300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-23890300-131918836,"Panel part numbers: 18010-23890300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-238B0000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-238b0000-131918837,"Panel part numbers: 18010-238B0000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-238C0000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-238c0000-140861978,"Panel part numbers: 18010-238C0000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-240006EM,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-240006em-131918838,"Panel part numbers: 18010-240006EM. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24000700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24000700-131918839,"Panel part numbers: 18010-24000700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24011200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24011200-131918840,"Panel part numbers: 18010-24011200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24011400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24011400-140861980,"Panel part numbers: 18010-24011400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24011700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24011700-131918841,"Panel part numbers: 18010-24011700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24011800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24011800-131918842,"Panel part numbers: 18010-24011800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24011900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24011900-131918843,"Panel part numbers: 18010-24011900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24012000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24012000-131918844,"Panel part numbers: 18010-24012000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24012100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24012100-131918845,"Panel part numbers: 18010-24012100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24012200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24012200-131918846,"Panel part numbers: 18010-24012200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24012300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24012300-140861981,"Panel part numbers: 18010-24012300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24012400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24012400-131918847,"Panel part numbers: 18010-24012400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24012500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24012500-131918848,"Panel part numbers: 18010-24012500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24012600,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24012600-131918849,"Panel part numbers: 18010-24012600. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24020400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24020400-131918853,"Panel part numbers: 18010-24020400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24020500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24020500-131918854,"Panel part numbers: 18010-24020500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24020700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24020700-131918855,"Panel part numbers: 18010-24020700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24040000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24040000-131918857,"Panel part numbers: 18010-24040000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24040100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24040100-131918858,"Panel part numbers: 18010-24040100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24040200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24040200-131918859,"Panel part numbers: 18010-24040200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24040300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24040300-131918860,"Panel part numbers: 18010-24040300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24040500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24040500-131918861,"Panel part numbers: 18010-24040500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24100100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24100100-131918862,"Panel part numbers: 18010-24100100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24100200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24100200-131918863,"Panel part numbers: 18010-24100200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510000-149399743,"Panel part numbers: 18010-24510000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510100-149399744,"Panel part numbers: 18010-24510100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510400-149399745,"Panel part numbers: 18010-24510400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510500-149399746,"Panel part numbers: 18010-24510500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510600,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510600-149399747,"Panel part numbers: 18010-24510600. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510700-149399748,"Panel part numbers: 18010-24510700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510800-149399749,"Panel part numbers: 18010-24510800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24510900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24510900-149399750,"Panel part numbers: 18010-24510900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24511000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24511000-149399751,"Panel part numbers: 18010-24511000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24511100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24511100-149399752,"Panel part numbers: 18010-24511100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24520100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24520100-149399753,"Panel part numbers: 18010-24520100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24520300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24520300-149399754,"Panel part numbers: 18010-24520300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24520400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24520400-149399755,"Panel part numbers: 18010-24520400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24520500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24520500-149399756,"Panel part numbers: 18010-24520500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24530000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24530000-149399757,"Panel part numbers: 18010-24530000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-245301EM,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-245301em-149399758,"Panel part numbers: 18010-245301EM. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24530200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24530200-149399759,"Panel part numbers: 18010-24530200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24540000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24540000-149399760,"Panel part numbers: 18010-24540000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24540100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24540100-149399761,"Panel part numbers: 18010-24540100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24540200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24540200-149399762,"Panel part numbers: 18010-24540200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24550000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24550000-149399763,"Panel part numbers: 18010-24550000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-24560000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-24560000-149399764,"Panel part numbers: 18010-24560000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-25030100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-25030100-149399765,"Panel part numbers: 18010-25030100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27001000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27001000-149399767,"Panel part numbers: 18010-27001000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27001100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27001100-149399768,"Panel part numbers: 18010-27001100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27001500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27001500-149399769,"Panel part numbers: 18010-27001500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27001600,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27001600-149399770,"Panel part numbers: 18010-27001600. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27001700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27001700-149399771,"Panel part numbers: 18010-27001700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27001800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27001800-149399772,"Panel part numbers: 18010-27001800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27002100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27002100-149399773,"Panel part numbers: 18010-27002100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27010400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27010400-149399776,"Panel part numbers: 18010-27010400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27010700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27010700-149399777,"Panel part numbers: 18010-27010700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27010800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27010800-149399778,"Panel part numbers: 18010-27010800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27010900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27010900-149399779,"Panel part numbers: 18010-27010900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27011000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27011000-149399780,"Panel part numbers: 18010-27011000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27011100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27011100-149399781,"Panel part numbers: 18010-27011100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27011300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27011300-149399782,"Panel part numbers: 18010-27011300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-270115EM,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-270115em-149399783,"Panel part numbers: 18010-270115EM. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-270116EM,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-270116em-149399784,"Panel part numbers: 18010-270116EM. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27011800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27011800-149399785,"Panel part numbers: 18010-27011800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27011900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27011900-149399786,"Panel part numbers: 18010-27011900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012100-149399787,"Panel part numbers: 18010-27012100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012200,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012200-149399788,"Panel part numbers: 18010-27012200. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012300-149399789,"Panel part numbers: 18010-27012300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012400-149399790,"Panel part numbers: 18010-27012400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012500-149399791,"Panel part numbers: 18010-27012500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012600,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012600-149399792,"Panel part numbers: 18010-27012600. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012700,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012700-149399793,"Panel part numbers: 18010-27012700. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012800,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012800-149399794,"Panel part numbers: 18010-27012800. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27012900,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27012900-149399795,"Panel part numbers: 18010-27012900. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27013000,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27013000-149399796,"Panel part numbers: 18010-27013000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27013100,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27013100-149399797,"Panel part numbers: 18010-27013100. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27013300,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27013300-149399798,"Panel part numbers: 18010-27013300. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27013400,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27013400-149399799,"Panel part numbers: 18010-27013400. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
no-detectable-brand,,Compatible Display 18010-27013500,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27013500-149399800,"Panel part numbers: 18010-27013500. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
